146,2.5,47.762,-79.154,-0.13395,-15.033,-0.47209,10.778,-16.058
146,3,55.133,-78.893,0.053314,-11.32,-1.0905,11.209,-16.795
146,3.5,46.849,-87.304,-0.082892,-30.884,-1.063,10.973,-20.157
146,4,44.656,-95.504,0.012313,-43.965,-0.44968,11.08,-21.194
146,4.5,32.692,-110.62,-0.058322,-74.566,-0.2724,10.976,-22.015
146,5,43.836,-112.17,-2.7075,-58.602,-1.6037,8.0546,-22.864
146,5.5,77.156,-104.28,-2.5443,-62.5,0.25835,8.0831,-23.155
146,6,105.7,-83.523,-9.6878,-5.994,0.2674,-0.84622,-22.66
146,6.5,116.14,-61.893,-11.676,29.384,0.24814,-3.3837,-19.128
146,7,151.7,-49.719,-16.708,68.445,0.25529,-9.5233,-14.532
146,7.5,149.15,-42.835,-19.711,111.49,0.24873,-13.016,-13.696
146,8,250.59,8.5614,-34.049,253.74,0.24673,-30.42,-11.462
146,8.5,283.73,9.3666,-31.321,325.11,0.24261,-26.874,-5.1124
146,9,342.3,50.23,-42.117,441,0.23965,-40.187,-2.0003
146,9.5,296.96,14.753,-35.934,343.13,0.23738,-32.652,-1.5224
146,10,381.8,61.636,-44.496,464.55,0.23393,-43.26,0.66189
146,10.5,376.54,48.506,-42.414,451.36,0.23583,-40.678,5.3027
146,11,365.67,55.152,-41.35,522.61,0.23187,-39.411,7.4134
146,11.5,408.21,77.346,-44.2,521.01,0.23374,-42.885,9.6088
146,12,401.04,69.039,-47.47,552.24,0.2354,-46.874,14.386
146,12.5,290.1,14.269,-37.009,323.08,0.23982,-34.092,7.1843
146,13,271.23,22.157,-30.89,334.19,0.24461,-26.588,-0.022148
146,13.5,214.85,-10.539,-25.357,244.5,0.24434,-19.843,-0.45036
146,14,221.92,32.386,-29.856,300.2,0.24422,-25.133,-4.8948
146,14.5,394.03,75.715,-48.816,450.45,0.23749,-48.289,3.1619
146,15,310.78,51.628,-37.885,362.21,0.23849,-35.038,5.039
146,15.5,359.73,80.731,-42.8,421.08,0.24525,-41.094,-0.51355
146,16,301.18,70.061,-35.627,403.49,0.24788,-32.622,5.2371
146,16.5,191.79,19.206,-23.512,242.38,0.24779,-17.777,2.7904
146,17,174.49,-1.344,-22.831,147.1,0.24614,-16.997,-2.6797
146,17.5,132.45,7.0356,-18.806,152.77,0.26595,-12.097,-6.4695
146,18,109.12,-15.728,-15.963,84.169,0.27535,-8.7326,-6.9711
146,18.5,94.33,-38.529,-11.209,22.952,0.29904,-2.8304,-8.877
146,19,45.402,-42.581,-5.0121,-33.646,0.3396,4.0702,-12.622
146,19.5,19.55,-36.338,-2.1223,-70.822,0.60641,6.8528,-15.205
146,20,1.2381,-20.044,0.044474,-72.075,-0.1534,7.1863,-19.525
146,20.5,-6.0164,-9.4084,-0.64502,-66.518,-0.20754,3.3482,-24.498
146,21,-2.2054,-11.67,-0.49738,-62.378,-0.54003,4.4716,-27.5
146,21.5,-0.98679,-11.403,-0.4002,-58.57,0.012971,4.7063,-29.278
146,22,-1.8333,-10.047,-0.48675,-56.551,-0.08536,4.5242,-31.134
146,22.5,-4.1292,-7.3744,-0.50241,-55.347,-0.40093,3.7456,-32.22
146,23,1.5143,-12.822,-0.18347,-51.946,-0.42265,6.1108,-31.631
146,23.5,-4.0276,-5.8482,-0.64829,-49.946,-0.30602,3.0992,-31.081
146,24,0.19568,-5.5812,-0.51178,-36.003,-0.49616,4.021,-28.964
147,0.5,2.2292,-1.7733,-0.66011,-17.519,-0.83017,2.9771,-20.685
147,1,5.1197,-3.4918,-0.48618,-17.099,-0.94991,4.1523,-13.109
147,1.5,5.4522,-3.4714,-0.4853,-16.318,-0.61065,4.2481,-12.037
147,2,9.353,-4.9494,-0.14389,-13.308,-0.49855,5.5415,-11.404
147,2.5,1.5538,-1.8431,-0.81421,-18.456,-0.53458,2.5072,-11.982
147,3,6.0366,-2.2119,-0.48622,-11.694,-0.75605,3.738,-13.258
147,3.5,7.4248,-2.9254,-0.50596,-11.285,-0.84196,3.9896,-12.784
147,4,11.714,-6.4875,-0.067241,-11.653,-0.57525,6.3142,-11.709
147,4.5,14.184,-10.299,-0.030264,-12.776,-0.62479,7.4882,-9.2974
147,5,12.82,-8.2881,0.4703,-12.011,-7.9385,7.5253,-8.2849
147,5.5,17.336,-9.5434,-1.0021,-4.974,0.28158,6.3657,-7.7234
147,6,24.491,-6.1615,-3.2014,15.093,0.2383,3.4461,-7.057
147,6.5,59.26,-3.9736,-13.909,61.763,0.2417,-7.4239,-5.2613
147,7,70.167,2.4947,-17.123,96.406,0.23579,-11.558,-3.7588
147,7.5,74.749,7.8121,-17.439,110.61,0.23762,-12.237,-1.2485
147,8,118.96,27.112,-27.455,158.34,0.23712,-25.376,1.1058
147,8.5,126.83,27.931,-20.996,231.32,0.23276,-18.706,4.6224
147,9,231.7,92.563,-37.726,413.12,0.2316,-37.273,10.538
147,9.5,316.73,103.91,-38.268,553.07,0.22883,-37.303,16.418
147,10,349.32,100.98,-39.2,592.57,0.224,-40.613,22.2
147,10.5,398.91,125.65,-44.173,662.27,0.22249,-44.353,28.142
147,11,350.91,90.484,-38.521,581.35,0.21771,-40.104,30.768
147,11.5,427.43,114.93,-43.189,641.69,0.22433,-42.631,28.1
147,12,491.98,129.12,-48.8,652.99,0.2226,-49.272,29.356
147,12.5,400.34,61.011,-45.557,520.9,0.22507,-44.581,29.443
147,13,438.23,55.063,-51.188,416.18,0.23105,-51.364,17.932
147,13.5,500.8,115.4,-48.62,739.74,0.23241,-48.648,23.084
147,14,356.79,53.172,-35.421,504.59,0.22661,-33.903,26.568
147,14.5,377.63,60.328,-37.222,542.81,0.23281,-34.648,23.94
147,15,347.22,35.963,-36.936,373.96,0.23456,-34.612,18.922
147,15.5,184.88,-7.9837,-23.081,192.16,0.23225,-18.775,10.471
147,16,180.68,-13.172,-22.974,194.46,0.23854,-17.83,6.3264
147,16.5,230.18,5.2542,-29.479,262.01,0.24757,-26.032,5.8741
147,17,223.05,18.251,-25.395,306.47,0.25418,-20.161,10.722
147,17.5,196.93,-0.1559,-23.082,189.2,0.25935,-16.619,10.448
147,18,148.13,-7.1224,-17.821,165.65,0.28041,-10.913,4.4059
147,18.5,102.05,-35.395,-11.199,38.389,0.28224,-2.8494,1.9041
147,19,54.246,-48.485,-5.1549,-28.831,0.3195,4.2658,-4.8788
147,19.5,12.248,-26.271,-0.11535,-57.542,0.51159,8.1053,-9.8434
147,20,8.5496,-24.729,-0.059152,-61.912,-0.10832,7.9937,-14.643
147,20.5,-0.66812,-13.209,-0.7868,-57.945,-0.1196,4.3849,-16.677
147,21,-2.7344,-9.1676,-0.99838,-53.549,-0.25202,2.9373,-18.881
147,21.5,-6.0131,-5.3908,-1.1187,-53.622,-0.28226,1.6795,-20.975
147,22,0.19411,-11.97,-0.46442,-51.258,-0.34872,4.9743,-22.26
147,22.5,-2.9377,-8.3249,-0.86774,-49.444,-0.1126,3.2131,-22.796
147,23,-3.6851,-6.3323,-1.0362,-47.785,-0.26061,2.3591,-24.349
147,23.5,-3.8478,-6.4696,-0.92017,-46.835,-0.016037,2.7853,-25.167
147,24,1.9898,-11.945,-0.12145,-46.938,-0.19175,6.3656,-25.932
148,0.5,-1.5395,-8.3651,-0.34441,-46.257,-0.41898,4.9011,-26.498
148,1,-2.9246,-7.2793,-0.50971,-47.116,-0.34872,4.2971,-25.451
148,1.5,1.8974,-13.786,-0.13956,-50.708,-0.56542,6.7317,-23.952
148,2,4.1817,-22.131,-0.17376,-58.2,-0.79805,7.9903,-20.218
148,2.5,5.098,-17.72,0.049908,-48.855,-0.56301,7.7954,-14.705
148,3,10.879,-27.713,0.26017,-45.978,-0.57436,9.5793,-13.227
148,3.5,3.7413,-20.796,0.19276,-59.075,-0.24185,8.497,-11.773
148,4,1.51,-19.976,0.1139,-61.811,-0.23522,8.0626,-11.642
148,4.5,-2.8353,-11.113,-0.13681,-54.245,-0.13687,5.6179,-14.82
148,5,-5.3063,-5.4738,2.6675,-45.16,1.3861,7.2299,-19.286
148,5.5,6.0496,-12.824,-1.7416,-33.319,0.26249,5.1142,-17.645
148,6,21.246,-4.4489,-6.7214,18.957,0.25519,-1.1612,-15.095
148,6.5,62.693,-11.739,-16.372,78.981,0.27173,-9.5918,-8.8487
148,7,98.478,25.503,-27.031,151.97,0.26163,-23.55,-2.1739
148,7.5,166.68,55.999,-31.29,230.44,0.25005,-28.357,2.1075
148,8,163.28,52.023,-26.596,311.78,0.24307,-23.931,6.5145
148,8.5,232.94,84.955,-34.037,380.71,0.23719,-32.007,10.655
148,9,259.33,85.869,-33.558,447.17,0.23274,-31.013,14.827
148,9.5,387.83,108.3,-44.17,525.31,0.2313,-44.142,20.529
148,10,408.33,114.02,-43.321,563.91,0.22574,-42.142,25.771
148,10.5,432.73,97.216,-44.812,579.32,0.22236,-44.367,30.32
148,11,524.16,109.26,-50.245,644.34,0.22019,-50.316,34.422
